,text,created,statusSource,screenName,retweetCount,isRetweet
833,"RT @ShirishKunder: ""Minor inconvenience"" for ""major convenience"" of Vijay Mallya and friends. #demonetization https://t.co/4RMD7Fpfaw",11/23/2016 15:52,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",SSRK15,520,TRUE
834,Listening to Zaka Jacob berating and trying to prove #demonetization  is working. Ha! Laughable attempt.,11/23/2016 15:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",arnav_d,0,FALSE
835,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 15:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jalalguha,41,TRUE
836,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 15:52,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mannadeb171,637,TRUE
837,RT @gauravcsawant: Rs 40 lakh looted from a bank in Kishtwar in J&amp;K. Third such incident since #demonetization. That's how terrorists have…,11/23/2016 15:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",srinjoygupta011,637,TRUE
838,"RT @TheOfficialSBI: As of today, 33000 thousand ATMs are functioning. - SBI Chairman, Smt. Arundhati Bhattacharya. #Demonetization",11/23/2016 15:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bharat2004,406,TRUE
839,"#Modi and #BJP ties with the underworld and Mafia exposed.
#Demonetization #Demonetisation https://t.co/AqJ0npFTIP",11/23/2016 15:51,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",mgkaka01,0,FALSE
840,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LodhAmar,66,TRUE
841,After #demonetization even #beggars have become #smart <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> follow @Dattaamit11Amit #travelblogger… https://t.co/B2DQG5YOyB,11/23/2016 15:51,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",Dattaamit11Amit,0,FALSE
842,"RT @ShirishKunder: ""Minor inconvenience"" for ""major convenience"" of Vijay Mallya and friends. #demonetization https://t.co/4RMD7Fpfaw",11/23/2016 15:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",mrhindian,520,TRUE
843,"RT @pGurus1: #Demonetization The time has come to put MUDRA into action, writes Prof. R Vaidyanathan - https://t.co/P6HkkDVa3b @upma23 @UnS…",11/23/2016 15:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TwitTwats18,30,TRUE
844,"RT @sush091979: Look how TOI is misleading people &amp; spreading false statement against #demonetization !!
Media and #oppositionXposed https:…",11/23/2016 15:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",krishvm,203,TRUE
845,"RT @centerofright: Interesting results from @narendramodi APP poll on #DeMonetization - It is still open , Please participate https://t.co/…",11/23/2016 15:50,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",Keertysharma,21,TRUE
846,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 15:50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",archtomy,41,TRUE
847,I guess this is the only guaranteed way to get cash these days! <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> #demonetization #cash #ATM #Bengaluru https://t.co/m232xLLDgw,11/23/2016 15:50,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KamnaDutt,0,FALSE
848,"RT @godavar: So, a story that tells you the flipside of the digital revolution @Paytm and #Demonetization are busy celebrating. My phone go…",11/23/2016 15:50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",silverlightgal,10,TRUE
849,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 15:50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gopugoswami,59,TRUE
850,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 15:50,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mahendra3,41,TRUE
851,"Sir
People are still unaware of you dream India.
Kindly make them knew your vision @ #Demonetization",11/23/2016 15:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",NiteshSurana7,0,FALSE
852,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:49,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mgmnair,66,TRUE
853,"RT @ShirishKunder: 500 Crore wedding of Janardhan Reddy &amp; 11 Million views of #Kriti are the only two not affected by #demonetization.
http…",11/23/2016 15:49,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tanmya786t,237,TRUE
854,"RT @madhuhalkani: #arvindkejriwal #MamataBanerjee It is natural that the person who cries who looses most.

#Demonetization",11/23/2016 15:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",madhuhalkani,1,TRUE
855,"PUBLIC RESPONSE TO #SURGICALSTRIKE against #BLACKMONEY by @narendramodi 
#Demonetization #Remonetization… https://t.co/hFMqvi7uTu",11/23/2016 15:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",youdle,0,FALSE
856,"RT @centerofright: Interesting results from @narendramodi APP poll on #DeMonetization - It is still open , Please participate https://t.co/…",11/23/2016 15:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anunayiitb,21,TRUE
857,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rBalla_,66,TRUE
858,"Hitler finds out about #Demonetization  . Read the subtitles. <ed><U+00A0><U+00BD><ed><U+00B8><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
https://t.co/lCungWPlyw",11/23/2016 15:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SilentBlah,0,FALSE
859,RT @sambitswaraj: On @IndiaToday at 9pm #DeMonetization,11/23/2016 15:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bohravishal07,9,TRUE
860,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",11/23/2016 15:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BhandariAdit,45,TRUE
861,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:47,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TasneemDeshmukh,66,TRUE
862,RT @HPCL: HPCL GMO-SZ  team assisting people at Chennai during #Demonetization (1/2) https://t.co/5JhrISUE8x,11/23/2016 15:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShabbirAzam,1,TRUE
863,#Demonetization Fallout — Future Cars Will Be Fitted With Digital Identity Tags https://t.co/pfETKd7jqD #autonews,11/23/2016 15:46,"<a href=""http://www.drivespark.com"" rel=""nofollow"">Drivespark</a>",drivespark,0,FALSE
864,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 15:46,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HMOULI,59,TRUE
865,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rashu4Change,66,TRUE
866,"#arvindkejriwal #MamataBanerjee It is natural that the person who cries who looses most.

#Demonetization",11/23/2016 15:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",madhuhalkani,1,FALSE
867,"RT @harshkkapoor: #DeMonetization survey results after 24 hours
5Lacs opinions
Amazing response&amp; Commitment in fight against Blackmoney
@na…",11/23/2016 15:46,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",sush091979,59,TRUE
868,RT @Ra_THORe: #Demonetization #IndiaFightsCorruption Immense courage needed to take such a momentous decision @arunjaitley @narendramodi @P…,11/23/2016 15:45,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",soni200411,43,TRUE
869,I'm from Rajasthan. Why no Camel and Daal-Baati ? #Demonetization https://t.co/fKEGxv1zJP,11/23/2016 15:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Love_4_India,0,FALSE
870,"RT @bi_india: .@airtelindia takes a bite of the governemnt big #demonetization pie, becomes first #paymentbank to go live

https://t.co/gZv…",11/23/2016 15:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mojovaibho,2,TRUE
871,RT @kanimozhi: Ts is exactly what Pappu &amp; opposition has done to themselves by opposing #Demonetization Now none can stop Modi bandwagon ti…,11/23/2016 15:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rohtakite,41,TRUE
872,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:45,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sanjay_ramteke_,66,TRUE
873,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ProudIndian66,66,TRUE
874,RT @karnataka_ioc: @indianoilcl giving cash through Mini ATMs to people in Hinterland. #IndiaKaDil. Helping rural people in #Demonetization…,11/23/2016 15:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dksmumbai,18,TRUE
875,RT @pGurus1: #Demonetization Should India embrace e-Wallets? What is an e-Wallet?  https://t.co/WFc02r8RaJ @surnell @MrsGandhi @upma23 @DrS…,11/23/2016 15:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VarshaThacker,9,TRUE
876,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",11/23/2016 15:44,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",shobhitjiet,45,TRUE
877,RT @pGurus1: CPI-M opposes Co-op Banks in West Bengal but supports them in Kerala! Y Pawar U-turned on #Demonetization https://t.co/ThzaV7r…,11/23/2016 15:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VarshaThacker,29,TRUE
878,"RT @pGurus1: #Demonetization The time has come to put MUDRA into action, writes Prof. R Vaidyanathan - https://t.co/P6HkkDVa3b @upma23 @UnS…",11/23/2016 15:44,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Krishnam_2016,30,TRUE
879,"@sambitswaraj this channel @IndiaToday never does a balance debate by calling same no. Of pro/opposite spokesmen,anti BJP #DeMonetization",11/23/2016 15:43,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",rajans0208,0,FALSE
880,"RT @pGurus1: #Demonetization The time has come to put MUDRA into action, writes Prof. R Vaidyanathan - https://t.co/P6HkkDVa3b @upma23 @UnS…",11/23/2016 15:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VarshaThacker,30,TRUE
881,"RT @centerofright: Interesting results from @narendramodi APP poll on #DeMonetization - It is still open , Please participate https://t.co/…",11/23/2016 15:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",outthinker83,21,TRUE
882,"RT @pGurus1: #Demonetization move of Modi; Who is supporting it, who is opposing it and why? A complete coverage of all parties - https://t…",11/23/2016 15:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VarshaThacker,19,TRUE
883,Results of Modi's survey on his promotional app r as expected. This's not #PMOpinionPoll Modi just wanted to test… https://t.co/73rpm3Yt5V,11/23/2016 15:43,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GhayleNilesh,0,FALSE
884,"RT @bsindia: Unable to withdraw money for exam fees, teen hangs himself #Demonetization
https://t.co/2IiIELPLlf https://t.co/mMgPS675Uo",11/23/2016 15:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",niroj_panda,16,TRUE
885,"RT @centerofright: Interesting results from @narendramodi APP poll on #DeMonetization - It is still open , Please participate https://t.co/…",11/23/2016 15:42,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NalinDesai1,21,TRUE
886,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",11/23/2016 15:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",outthinker83,45,TRUE
887,"RT @sukanyaiyer2: #DeMonetization PMModi had exposed TMC &amp; it's Chief Mamta Di with reg corruption in WB, that Bengal Didn't change but Mam…",11/23/2016 15:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rakeshcoelho,5,TRUE
888,"RT @DrGPradhan: No Flag Large Enough

What do u mean @RanaAyyub ? Seems ur bundles are raddi now or a message?

#demonetization https://t.c…",11/23/2016 15:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rrr23saini,317,TRUE
889,"RT @Atheist_Krishna: The effect of #Demonetization !!
. https://t.co/A8of7zh2f5",11/23/2016 15:40,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skywalker8901,45,TRUE
890,RT @sambitswaraj: On @IndiaToday at 9pm #DeMonetization,11/23/2016 15:40,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",rajans0208,9,TRUE
891,"RT @RoflGandhi_: No issues with #demonetization, my maid's son exchanged money in just 15 mins, that too when she doesn't have a son and I…",11/23/2016 15:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rrr23saini,1010,TRUE
892,RT @bsindia: Supreme Court refuses to stay petitions against #Demonetization https://t.co/LEAj1IwvLy https://t.co/qRw30XKE3z,11/23/2016 15:40,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",sagarnaik4458,12,TRUE
893,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MohanJhaAAP,66,TRUE
894,RT @UnSubtleDesi: Kejriwal posts pic of dead robber and claims it's #demonetization related death? How shameless has this man become? https…,11/23/2016 15:39,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manoj_k90,897,TRUE
895,RT @TarekFatah: ~ @ArvindKejriwal loses his temper at BBC reporter who questions AAP ldr's link between suicides &amp; #demonetization.  https:…,11/23/2016 15:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rrr23saini,305,TRUE
896,RT @bhaiyyajispeaks: RT if you support #Demonetization and Favorite if you are against it!,11/23/2016 15:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rrr23saini,894,TRUE
897,RT @Hemant_80: Did you vote on #Demonetization on Modi survey app?,11/23/2016 15:38,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DonMufflerMan,66,TRUE
